"_url","title","date","court","summary","url"
"https://www.livelaw.in/high-court/bombay-high-court","Volkswagen Imports Upto 99.7 Per Cent Parts Of Cars, Can't Play Victim Card: Customs Dept Tells Bombay High Court","(not found)","Bombay High Court","While justifying its demand of $1.4 billion customs from Skoda Auto Volkswagen India, the Customs Authority on Thursday told the Bombay High Court that the German automaker was importing upto 99.7 per cent of the parts of various models of cars to its manufacturing plant in Aurangabad and thus were effectively importing an entire car itself. A division bench of Justices Burgess Colabawalla…","https://www.livelaw.in/high-court/bombay-high-court/volkswagen-imports-upto-997-per-cent-parts-of-cars-cant-play-victim-card-customs-dept-tells-bombay-high-court-284540"
"https://www.livelaw.in/high-court/telangana-high-court","Indramma Atmiga Scheme: Telangana High Court Asks Chief Secretary To Consider Extending Benefit To Municipal Towns At Par With Rural Areas","(not found)","Telangana High Court","The Telangana High Court has disposed of a PIL challenging the non-extension of the Indiramma Housing Scheme to landless poor residing in 129 municipalities, on par with residents of villages.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-pil-indiramma-atmiya-bharosa-scheme-landless-agriculturist-telangana-government-282297"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","Cases Of Missing Persons Cannot Be Pursued Under Habeas Corpus Jurisdiction: MP High Court Reiterates","(not found)","Madhya Pradesh High Court","The court reiterated that missing persons cases cannot be brought under habeas corpus jurisdiction; they fall under regular penal provisions.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-judgment-habeas-corpus-petition-and-missing-persons-283104"
"https://www.livelaw.in/high-court/madras-high-court","Madras High Court Orders CBI Probe Into Illegal Beach Sand Mining, Says 'Political Nexus' Cannot Be Ruled Out","(not found)","Madras High Court","The Madras High Court ordered a CBI probe into illegal beach sand mining citing a political nexus.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-illegal-beach-sand-mining-cbi-probe-political-nexus-284143"
"https://www.livelaw.in/high-court/kerala-high-court","Kerala High Court Quashes Case Against Former ADM Who Allegedly Recommended Arms License For 'Thokku Swami'","(not found)","Kerala High Court","The Kerala High Court quashed further proceedings under Prevention of Corruption Act (PC Act) against former Additional District Magistrate for recommending to give Arms license to Bhadranandaji popularly known as 'Thokku Swami'Bhadranandaji also known as Himaval Bhadranandaji came to limelight when in 2008, he reportedly fired a gun towards a group of journalists in the premises of Aluva…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-arms-license-grant-thokku-swami-284528"
"https://www.livelaw.in/high-court/jammu-kashmir","Issuance Or Renewal Of Passport Can Be Barred Only After Presenting Of Chargesheet In Criminal Cases: J&K High Court","(not found)","J&K High Court","The Jammu and Kashmir High Court has held that merely registering an FIR or a pending investigation will not bar the authority from issuing or renewing the passport.","https://www.livelaw.in/high-court/jammu-kashmir/jkl-high-court-issuance-or-renewal-passport-can-be-barred-only-after-presenting-of-chargesheet-284373"
"https://www.livelaw.in/high-court/tripura-high-court","Prevention Of Animal Cruelty Act Needs To Be Scrupulously Implemented: Tripura High Court","(not found)","Tripura High Court","Tripura High Court emphasized strict adherence to the Prevention of Cruelty to Animals Act and related guidelines by state authorities.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-pil-animal-cruelty-prevention-act-implementation-279657"
"https://www.livelaw.in/high-court/patna-high-court","Unilateral Appointment Clause Of Arbitrator Hinders Equal Participation Of Parties In Appointment Process: Patna High Court","(not found)","Patna High Court","The Patna High Court Bench of Chief Justice K. Vinod Chandran held that a clause that allows one party to unilaterally appoint a sole arbitrator gives rise to justifiable doubts as to the independence and impartiality of the arbitrator.","https://www.livelaw.in/arbitration-cases/unilateral-appointment-clause-of-arbitrator-exclusive-hinders-equal-participation-of-parties-appointment-process-of-arbitrators-patna-high-court-280863"
"https://www.livelaw.in/high-court/sikkim-high-court","3-Yr-Old Child Would Barely Understand Import Of Person Touching Her Private Part, Unbelievable She Would Panic: Sikkim High Court","(not found)","Sikkim High Court","Sikkim High Court finds the conviction under POCSO Act flawed as it doubts a young child's understanding and reaction to inappropriate touch.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-overturns-pocso-conviction-offence-probability-not-proved-260821"
"https://www.livelaw.in/high-court/uttarakhand-high-court","S.43D(2)(b) UAPA | Slow Progress In Initial 90 Days Bars Extension Of Investigation Period, Accused Entitled To Default Bail: Uttarakhand HC","(not found)","Uttarakhand High Court","Uttarakhand High Court granted default bail to UAPA accused as investigation progress was slow in initial 90 days.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-uapa-default-bail-section-43d-280387"
"https://www.livelaw.in/high-court/madras-high-court","Trial Courts Cannot Deny Video Conferencing Facility To Lawyers, Litigants: Madras High Court","(not found)","Madras High Court","The Madras High Court highlighted that video conferencing facility cannot be denied to lawyers by the trial/special courts.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-trial-courts-cannot-deny-video-conferencing-facilities-284132"
"https://www.livelaw.in/high-court/chattisgarh-high-court","'Matter Of Shame For All That Female Students, Staff Forced To Urinate In Open': Chhattisgarh HC Takes Suo Moto Note Of Lack Of Toilets In Govt Schools","(not found)","Chhattisgarh High Court","Chhattisgarh HC took suo moto cognisance of the lack of toilets in government schools in Bilaspur District.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-shame-suo-moto-cognizance-lack-toilets-govt-schools-female-students-staff-open-urinate-282200"
"https://www.livelaw.in/high-court/telangana-high-court","Telangana High Court Temporarily Restricts Children's Entry Into Movie Theatres After 11 PM, Directs State To Regulate Entry","(not found)","Telangana High Court","The Telangana High Court has directed the Principal Secretary, Home Department to consult all the necessary stakeholders and take a decision with regard to the instructions that need to be issued to regulate the entry of children (below 16) into theatres after 11 pm.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-order-movie-theatres-children-entry-ban-282208"
"https://www.livelaw.in/high-court/tripura-high-court","Unauthorized Absence From Service, Sufficient Ground For Dismissal, Tripura High Court Upheld Employee's Termination","(not found)","Tripura High Court","The court sanctioned employee termination over unauthorized absence, indicating due opportunity was given to respond.","https://www.livelaw.in/labour-service/unauthorized-absence-from-service-sufficient-ground-for-dismissal-tripura-high-court-upheld-employees-termination-277864"
"https://www.livelaw.in/high-court/kerala-high-court","Kerala HC Directs Accused In Question Paper Leak Case To Appear Before Police To Record Statement, Protects Him From Arrest Till February 25","(not found)","Kerala High Court","The Kerala High Court has directed the CEO and Founder of M S Solutions- Shuhaib who is accused of leaking Class 10 Question Papers through his YouTube channel, to appear before the police on February 22. Justice P. V. Kunhikrishnan further directed the investigating officer to record his statement and submit a report before the Court. It said the petitioner shall not be arrested till…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-m-s-solutions-question-paper-leak-police-report-284505"
"https://www.livelaw.in/high-court/jammu-kashmir","Offense Of Assaulting Public Servant Not Attracted Unless They Are Acting Lawfully Or Doing Duty Mandated By Law: J&K High Court","(not found)","J&K High Court","The Jammu and Kashmir and Ladakh High Court ruled that an offence under Section 353 RPC cannot be made out if the public servant is not acting lawfully.","https://www.livelaw.in/high-court/jammu-kashmir/section-353-rpc-not-attracted-unless-public-servant-is-acting-lawfully-or-doing-a-duty-mandated-under-law-jk-high-court-284278"
"https://www.livelaw.in/high-court/uttarakhand-high-court","'Complete Lawlessness': Uttarakhand High Court Suspends All Mining Activities In Bageshwar District, Apprehends Landslides","(not found)","Uttarakhand High Court","Uttarakhand High Court ordered a halt to mining in Bageshwar due to environmental concerns.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-bageshwar-mining-suspended-280225"
"https://www.livelaw.in/high-court/sikkim-high-court","Sikkim High Court Upholds POCSO Conviction, Says 6-Yr-Old Victim's Deposition Was Of Sterling Quality Despite Tender Age","(not found)","Sikkim High Court","The High Court upheld a POCSO conviction stating that the young victim's testimony was credible and consistent with recorded statements.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-upholds-pocso-conviction-minor-victim-testimony-sterling-quality-260763"
"https://www.livelaw.in/high-court/all-high-courts","Speedy Trial Can't Be At Cost Of Fairness Of Trial: High Court In Delhi Riots Case","(not found)","Delhi High Court","While dealing with the 2020 Delhi riots, the court emphasized fairness of trial over the speed of proceedings.","https://www.livelaw.in/high-court/delhi-high-court/delhi-high-court-delhi-riots-speedy-trial-284707"
"https://www.livelaw.in/high-court/allahabad-high-court","Yati Narsinghanand Case | Posted On 'X' As Part Of My Professional Obligation, No Offence Committed Under BNS/IPC: Mohd Zubair To Allahabad HC","(not found)","Allahabad High Court","Zubair's counsel submitted in HC that his Posts were part of professional obligation and don't amount to any offence under law.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-yati-narsinghanand-case-x-post-professional-obligation-no-offence-bns-ipc-mohammedd-zubair-284133"
"https://www.livelaw.in/high-court/telangana-high-court","Telangana HC Directs Intermediate Education Board To Accept Exam Fees Of Students From Unrecognized Colleges Without Imposing Late Fee","(not found)","Telangana High Court","The Telangana High Court directed the State Intermediate Education Board to accept the examination fee of students without insisting on payment of late fee Rs. 2,500.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-students-examination-fee-late-fine-telangana-state-intermediate-education-board-282080"
"https://www.livelaw.in/high-court/madras-high-court","Madras High Court Weekly Round-Up: February 10 - February 16, 2025","(not found)","Madras High Court","Citations: 2025 LiveLaw (Mad) 53 To 2025 LiveLaw (Mad) 60 NOMINAL INDEX Kajendran J v. Superintendent of Police and Others.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-february-10-to-february-16-2025-284102"
"https://www.livelaw.in/high-court/patna-high-court","Centre Appoints Justice Ashutosh Kumar As Acting Chief Justice Of Patna High Court","(not found)","Patna High Court","Today, the Central Government notified the appointment of Justice Ashutosh Kumar as the acting chief justice of the Patna High Court.","https://www.livelaw.in/high-court/patna-high-court/centre-appoints-justice-ashutosh-kumar-acting-chief-justice-patna-high-court-280840"
"https://www.livelaw.in/high-court/jammu-kashmir","Building Violations Committed In Broad Daylight Cannot Be Compounded By Tribunal: J&K High Court Upholds Demolition Order","(not found)","J&K High Court","The Jammu and Kashmir High Court has held that unauthorized constructions cannot be validated by paying the compounding fees after violations have occurred.","https://www.livelaw.in/high-court/jammu-kashmir/jkl-high-court-unauthorized-constructions-cannot-be-validated-by-paying-compounding-fees-despite-long-time-gap-upheld-demolishing-order-284252"
"https://www.livelaw.in/high-court/allahabad-high-court","Prayagraj 'Police Assault': Allahabad HCBA Files Affidavit In High Court Detailing 'Atrocities' Against Lawyers; State To Respond","(not found)","Allahabad High Court","Hearing a Criminal Writ PIL plea demanding lodging of an FIR against police involved in 'assaulting' lawyers in Prayagraj, the HCBA filed an affidavit and a Pen-Drive highlighting atrocities.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-bar-association-prayagraj-police-assault-affidavit-atrocities-against-lawyers-state-respond-284100"
"https://www.livelaw.in/high-court/kerala-high-court","'To Protect Interest Of Minor Victims, Preserve Evidence': Kerala HC Directs Doctors To Preserve Foetuses After Performing Abortion On Minors","(not found)","Kerala High Court","The Kerala High Court has given a direction to the Director of the State Health Department to inform all doctors of the State to preserve the fetus of minor victims and to get written permission from the Investigating Officer/ District Police Superintendent in order to destroy it. Justice A. Badharudeen observed that this was required to protect the interest of the minor victims and to…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-foetus-preservation-minor-victim-284479"
"https://www.livelaw.in/high-court/tripura-high-court","Awarding Marks Is Selection Committee's Exclusive Domain, Court Can't Sit In Appeal Over Expert Committee's Assessment: Tripura HC Reiterates","(not found)","Tripura High Court","Judicial review in selection processes to remain limited without evidence of malpractice, reaffirms Tripura High Court.","https://www.livelaw.in/high-court/tripura-high-court/awarding-marks-is-selection-committees-exclusive-domain-court-cant-sit-in-appeal-over-expert-committees-assessment-tripura-hc-276153"
"https://www.livelaw.in/high-court/bombay-high-court","'Not In Solitary Confinement': Bombay HC Dismisses German Bakery Blast Convict's Plea For Transfer To General Barrack In Nashik Jail","2025-02-18","Bombay High Court","The Bombay High Court on Tuesday (February 18) dismissed the petition filed by Mirza Himayat Baig, one of the prime convicts in the German Bakery Blast Case, seeking a directive to the jail authorities to shift him from the 'Anda Cell' a high security risk barrack to the general barrack of the Nashik Central Jail. A division bench of Justices Revati Mohite-Dere and Dr Neela Gokhale held that…","https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-german-bakery-blast-convict-transfer-to-general-barrack-284308"
"https://www.livelaw.in/high-court/all-high-courts","Jharkhand High Court Quashes Summons Issued To Swiss Resident, Says Police Must First Obtain MHA Concurrence","(not found)","Jharkhand High Court","Court quashed summons to a Swiss resident due to lack of MHA concurrence as per Mutual Legal Assistance Treaty.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-high-court-quashes-summons-non-bailable-warrant-against-swiss-resident-non-compliance-mutual-legal-assistance-treaty-284694"
"https://www.livelaw.in/high-court/allahabad-high-court","Section 36 Of Arbitration Act As Amended Applies To Pre-Amendment S.34 Applications: Allahabad High Court Reiterates","(not found)","Allahabad High Court","Allahabad HC reiterated that amended Section 36 of the Arbitration Act applies prospectively to court proceedings initiated post-amendment, as per SC judgment.","https://www.livelaw.in/arbitration-cases/allahabad-high-court-re-iterates-section-36-of-arbitration-act-as-amended-applies-to-pre-amendment-section-34-applications-284052"
"https://www.livelaw.in/high-court/kerala-high-court","Contempt Plea Filed In Kerala HC Against ASHA Workers Protest Outside Trivandrum Secretariat For Allegedly Blocking Roads, Footpath","(not found)","Kerala High Court","A contempt case has been filed before the Kerala High Court against the ASHA workers (Accredited Social Health Activists) protest which is allegedly conducted by blocking the road and footpath in front of the Secretariat in Thiruvananthapuram district from February 10, 2025.The contempt case has been alleging that the members of the Kerala ASHA Health workers Association has violated…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-contempt-case-asha-workers-secretariat-blocking-road-footpath-284470"
"https://www.livelaw.in/high-court/tripura-high-court","Tripura HC Directs Refresher Programme On NDPS Cases For Judicial Officers, Public Prosecutors & Police Officials; Cites Lapses In Evidence","(not found)","Tripura High Court","Tripura High Court mandated judicial education on NDPS law following procedural deficiencies, aiming for stricter enforcement.","https://www.livelaw.in/high-court/tripura-high-court/tripura-hc-calls-for-refresher-program-on-ndps-investigation-trial-for-judicial-officers-cites-lack-of-sensitivity-while-recording-evidence-265259"
"https://www.livelaw.in/high-court/allahabad-high-court","2023 Ghaziabad Advocate Murder | 'Provide Security To Wife If She Applies Under Witness Protection Scheme': High Court To UP Govt","(not found)","Allahabad High Court","Allahabad HC directed UP authorities to provide security to the wife of murdered advocate Choudhary if she applies under the Witness Protection Scheme.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-2023-ghaziabad-advocate-murder-provide-security-wife-witness-protection-scheme-up-govt-283839"
"https://www.livelaw.in/high-court/tripura-high-court","Tripura High Court Declines Congress, CPI(M) Pleas To Submit Online Nomination For Panchayat Elections","(not found)","Tripura High Court","Without statutory basis, Tripura High Court dismissed pleas for online nomination in panchayat elections by Congress and CPI(M).","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-declines-congress-cpim-pleas-to-submit-online-nomination-for-panchayat-elections-263850"
"https://www.livelaw.in/high-court/all-high-courts","Being A Religious Place, 'Masjid' Falls Under 'Waqf' Definition, Only Waqf Tribunal Can Adjudicate Disputes Related To It: Rajasthan HC","(not found)","Rajasthan High Court","The court said Mosques are 'Waqf' places and only Waqf Tribunals can adjudicate related disputes.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-high-court-masjid-religious-place-waqf-definition-tribunal-adjudicate-disputes-284693"
"https://www.livelaw.in/high-court/bombay-high-court","1993 Bombay Blasts Case: Abu Salem Moves Bombay High Court Seeking 'Premature Release'","(not found)","Bombay High Court","Underworld gangster Abu Salem, one of the prime convicts in the 1993 Mumbai bomb blasts case, has moved the Bombay High Court seeking remission and premature release from the prison at Taloja, where he is serving his life sentence for his role in the 1993 Mumbai blasts case. The gangster, through advocate Farhana Shah mentioned his plea before a division bench of Justices Sarang Kotwal…","https://www.livelaw.in/high-court/bombay-high-court/1993-bombay-blasts-case-abu-salem-moves-bombay-high-court-seeks-premature-release-284303"
"https://www.livelaw.in/high-court/bombay-high-court","Members Of Maharashtra SC & ST Commission Appointed, Commission Functional: State Tells Bombay High Court","(not found)","Bombay High Court","The Bombay High Court has disposed of a PIL that sought the appointment of Chairman and Members to the Maharashtra State Commission of Scheduled Castes and Scheduled Tribes, noting that the State government has appointed the members.A division bench of Justice Alok Aradhe and Justice Arif S. Doctor took note of the State's affidavit indicating that the Chairman and 2 members have been…","https://www.livelaw.in/high-court/bombay-high-court/pil-maharashtra-state-commission-of-scheduled-castes-and-scheduled-tribes-chairman-members-appointment-284248"
"https://www.livelaw.in/high-court/bombay-high-court","Consider Enabling Citizens To Rely On Documents Of Mother's Caste For Adopting Her Caste: Bombay High Court Tells Maha Government","(not found)","Bombay High Court","The Bombay High Court recently ordered the Maharashtra government to consider if a clause in 'exceptional circumstances' can be introduced in the 'Aaple Sarkar' the official portal, to enable a citizen, seeking a caste certificate based on the social status of his or her mother, to upload documents of their mother's social status.'Aaple Sarkar' is the official website of the State…","https://www.livelaw.in/high-court/bombay-high-court/consider-enabling-citizens-to-rely-on-documents-of-mothers-caste-for-adopting-her-caste-bombay-high-court-tells-maha-government-284205"
"https://www.livelaw.in/high-court/bombay-high-court","Dispute Over Demand Of $1.4 Billion Import Duty From Volkswagen Will Not Affect Its Production In India: Customs Dept Tells Bombay HC","(not found)","Bombay High Court","The dispute with regard to the demand for USD 1.4 billion import duty from Skoda Auto Volkswagen India has not and will not affect the German company's production in the country, the Customs Department told the Bombay High Court on Monday.A division bench of Justices Burgess Colabawalla and Firdosh Pooniwalla recorded the statement made by Additional Solicitor General N Venkatraman, who told…","https://www.livelaw.in/high-court/bombay-high-court/dispute-over-demand-of-14-billion-import-duty-from-volkswagen-will-not-affect-its-production-in-india-customs-dept-tells-bombay-high-court-284201"
"https://www.livelaw.in/high-court/bombay-high-court","Bombay High Court Weekly Round-Up: February 10 - February 16, 2025","2025-02-16","Bombay High Court","2025 LiveLaw (Bom) 51 to 2025 LiveLaw (Bom) 65Nominal Index:Ashok S/O Ruprao Yende vs. Bar Council Of India, 2025 LiveLaw (Bom) 51Shyamkumar Tulsilal Warnawal vs State of Maharashtra, 2025 LiveLaw (Bom) 52Adani Electricity Mumbai Infra Ltd vs, Union Of India & Ors, 2025 LiveLaw (Bom) 53Ritik Millil vs State of Maharashtra, 2025 LiveLaw (Bom) 54Ruzbeh Dossabhoy Raja vs. State of…","https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-weekly-round-up-284106"
"https://www.livelaw.in/high-court/bombay-high-court","'Long Incarceration Can Damage Undertrial's Mental Health, Lead To Drug Abuse': Bombay HC Grants Bail To Murder Accused In Jail For Over 9 Yrs","2025-02-14","Bombay High Court","The Bombay High Court on Friday (February 14) while granting bail to a man who spent more than nine years in jail, stressed on the long-term negative effects due to long incarceration on the physical and mental health of an individual.Justice Milind Jadhav noted that the applicant Ganesh Mendarkar spent nine years and twenty five days in jail on a charge of murder, while the co-accused in…","https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-long-incarceration-murder-accused-undertrial-9-years-bail-284053"
